"Date and Time Run 1","Time (s) Run 1","Temperature (°C) Run 1"
03/18/2026 08:31:26 pm,78.500,24.4
03/18/2026 08:31:27 pm,79.000,24.4
03/18/2026 08:31:27 pm,79.500,24.4
03/18/2026 08:31:28 pm,80.000,24.4
03/18/2026 08:31:28 pm,80.500,24.4
03/18/2026 08:31:29 pm,81.000,24.4
03/18/2026 08:31:29 pm,81.500,24.4
03/18/2026 08:31:30 pm,82.000,24.4
03/18/2026 08:31:30 pm,82.500,24.4
03/18/2026 08:31:31 pm,83.000,24.4
03/18/2026 08:31:31 pm,83.500,24.4
03/18/2026 08:31:32 pm,84.000,24.4
03/18/2026 08:31:32 pm,84.500,24.4
03/18/2026 08:31:33 pm,85.000,24.4
03/18/2026 08:31:33 pm,85.500,24.4
03/18/2026 08:31:34 pm,86.000,24.4
03/18/2026 08:31:34 pm,86.500,24.4
03/18/2026 08:31:35 pm,87.000,24.4
03/18/2026 08:31:35 pm,87.500,24.4
03/18/2026 08:31:36 pm,88.000,24.4
03/18/2026 08:31:36 pm,88.500,24.4
03/18/2026 08:31:37 pm,89.000,24.4
03/18/2026 08:31:37 pm,89.500,24.4
03/18/2026 08:31:38 pm,90.000,24.4
03/18/2026 08:31:38 pm,90.500,24.4
03/18/2026 08:31:39 pm,91.000,24.4
03/18/2026 08:31:39 pm,91.500,24.4
03/18/2026 08:31:40 pm,92.000,24.4
03/18/2026 08:31:40 pm,92.500,24.4
03/18/2026 08:31:41 pm,93.000,24.4
03/18/2026 08:31:41 pm,93.500,24.4
03/18/2026 08:31:42 pm,94.000,24.4
03/18/2026 08:31:42 pm,94.500,24.4
03/18/2026 08:31:43 pm,95.000,24.4
03/18/2026 08:31:43 pm,95.500,24.4
03/18/2026 08:31:44 pm,96.000,24.4
03/18/2026 08:31:44 pm,96.500,24.4
03/18/2026 08:31:45 pm,97.000,24.4
03/18/2026 08:31:45 pm,97.500,24.4
03/18/2026 08:31:46 pm,98.000,24.4
03/18/2026 08:31:46 pm,98.500,24.4
03/18/2026 08:31:47 pm,99.000,24.4
03/18/2026 08:31:47 pm,99.500,24.4
03/18/2026 08:31:48 pm,100.000,24.4
03/18/2026 08:31:48 pm,100.500,24.4
03/18/2026 08:31:49 pm,101.000,24.4
03/18/2026 08:31:49 pm,101.500,24.4
03/18/2026 08:31:50 pm,102.000,24.4
03/18/2026 08:31:50 pm,102.500,24.4
03/18/2026 08:31:51 pm,103.000,24.4
03/18/2026 08:31:51 pm,103.500,24.4
03/18/2026 08:31:52 pm,104.000,24.4
03/18/2026 08:31:52 pm,104.500,24.4
03/18/2026 08:31:53 pm,105.000,24.4
03/18/2026 08:31:53 pm,105.500,24.4
03/18/2026 08:31:54 pm,106.000,24.4
03/18/2026 08:31:54 pm,106.500,24.4
03/18/2026 08:31:55 pm,107.000,24.4
03/18/2026 08:31:55 pm,107.500,24.4
03/18/2026 08:31:56 pm,108.000,24.4
03/18/2026 08:31:56 pm,108.500,24.4
03/18/2026 08:31:57 pm,109.000,24.4
03/18/2026 08:31:57 pm,109.500,24.4
03/18/2026 08:31:58 pm,110.000,24.4
03/18/2026 08:31:58 pm,110.500,24.4
03/18/2026 08:31:59 pm,111.000,24.4
03/18/2026 08:31:59 pm,111.500,24.4
03/18/2026 08:32:00 pm,112.000,24.4
03/18/2026 08:32:00 pm,112.500,24.4
03/18/2026 08:32:01 pm,113.000,24.4
03/18/2026 08:32:01 pm,113.500,24.4
03/18/2026 08:32:02 pm,114.000,24.4
03/18/2026 08:32:02 pm,114.500,24.4
03/18/2026 08:32:03 pm,115.000,24.4
03/18/2026 08:32:03 pm,115.500,24.4
03/18/2026 08:32:04 pm,116.000,24.4
03/18/2026 08:32:04 pm,116.500,24.4
03/18/2026 08:32:05 pm,117.000,24.4
03/18/2026 08:32:05 pm,117.500,24.4
03/18/2026 08:32:06 pm,118.000,24.4
03/18/2026 08:32:06 pm,118.500,24.4
03/18/2026 08:32:07 pm,119.000,24.4
03/18/2026 08:32:07 pm,119.500,24.4
03/18/2026 08:32:08 pm,120.000,24.4
03/18/2026 08:32:08 pm,120.500,24.4
03/18/2026 08:32:09 pm,121.000,24.4
03/18/2026 08:32:09 pm,121.500,24.4
03/18/2026 08:32:10 pm,122.000,24.4
03/18/2026 08:32:10 pm,122.500,24.4
03/18/2026 08:32:11 pm,123.000,24.4
03/18/2026 08:32:11 pm,123.500,24.4
03/18/2026 08:32:12 pm,124.000,24.4
