"Date and Time Run 1","Time (s) Run 1","Temperature (°C) Run 1"
03/18/2026 06:10:12 pm,215.000,23.9
03/18/2026 06:10:12 pm,215.500,23.9
03/18/2026 06:10:13 pm,216.000,23.9
03/18/2026 06:10:13 pm,216.500,23.9
03/18/2026 06:10:14 pm,217.000,23.9
03/18/2026 06:10:14 pm,217.500,23.9
03/18/2026 06:10:15 pm,218.000,23.9
03/18/2026 06:10:15 pm,218.500,23.9
03/18/2026 06:10:16 pm,219.000,23.9
03/18/2026 06:10:16 pm,219.500,23.9
03/18/2026 06:10:17 pm,220.000,23.9
03/18/2026 06:10:17 pm,220.500,23.9
03/18/2026 06:10:18 pm,221.000,23.9
03/18/2026 06:10:18 pm,221.500,23.9
03/18/2026 06:10:19 pm,222.000,23.9
03/18/2026 06:10:19 pm,222.500,23.9
03/18/2026 06:10:20 pm,223.000,23.9
03/18/2026 06:10:20 pm,223.500,23.9
03/18/2026 06:10:21 pm,224.000,24.0
03/18/2026 06:10:21 pm,224.500,23.9
03/18/2026 06:10:22 pm,225.000,23.9
03/18/2026 06:10:22 pm,225.500,23.9
03/18/2026 06:10:23 pm,226.000,23.9
03/18/2026 06:10:23 pm,226.500,23.9
03/18/2026 06:10:24 pm,227.000,23.9
03/18/2026 06:10:24 pm,227.500,23.9
03/18/2026 06:10:25 pm,228.000,23.9
03/18/2026 06:10:25 pm,228.500,23.9
03/18/2026 06:10:26 pm,229.000,23.9
03/18/2026 06:10:26 pm,229.500,23.9
03/18/2026 06:10:27 pm,230.000,23.9
03/18/2026 06:10:27 pm,230.500,23.9
03/18/2026 06:10:28 pm,231.000,23.9
03/18/2026 06:10:28 pm,231.500,23.9
03/18/2026 06:10:29 pm,232.000,23.9
03/18/2026 06:10:29 pm,232.500,23.9
03/18/2026 06:10:30 pm,233.000,23.9
03/18/2026 06:10:30 pm,233.500,23.9
03/18/2026 06:10:31 pm,234.000,23.9
03/18/2026 06:10:31 pm,234.500,23.9
03/18/2026 06:10:32 pm,235.000,23.9
03/18/2026 06:10:32 pm,235.500,23.9
03/18/2026 06:10:33 pm,236.000,23.9
03/18/2026 06:10:33 pm,236.500,23.9
03/18/2026 06:10:34 pm,237.000,23.9
03/18/2026 06:10:34 pm,237.500,23.9
03/18/2026 06:10:35 pm,238.000,23.9
03/18/2026 06:10:35 pm,238.500,23.9
03/18/2026 06:10:36 pm,239.000,23.9
03/18/2026 06:10:36 pm,239.500,23.9
03/18/2026 06:10:37 pm,240.000,23.9
03/18/2026 06:10:37 pm,240.500,23.9
03/18/2026 06:10:38 pm,241.000,23.9
03/18/2026 06:10:38 pm,241.500,23.9
03/18/2026 06:10:39 pm,242.000,23.9
03/18/2026 06:10:39 pm,242.500,23.9
03/18/2026 06:10:40 pm,243.000,23.9
03/18/2026 06:10:40 pm,243.500,23.9
03/18/2026 06:10:41 pm,244.000,23.9
03/18/2026 06:10:41 pm,244.500,23.9
03/18/2026 06:10:42 pm,245.000,23.9
03/18/2026 06:10:42 pm,245.500,23.9
03/18/2026 06:10:43 pm,246.000,23.9
03/18/2026 06:10:43 pm,246.500,23.9
03/18/2026 06:10:44 pm,247.000,23.9
03/18/2026 06:10:44 pm,247.500,23.9
03/18/2026 06:10:45 pm,248.000,23.9
03/18/2026 06:10:45 pm,248.500,23.9
03/18/2026 06:10:46 pm,249.000,23.9
03/18/2026 06:10:46 pm,249.500,23.9
03/18/2026 06:10:47 pm,250.000,23.9
03/18/2026 06:10:47 pm,250.500,23.9
03/18/2026 06:10:48 pm,251.000,23.9
03/18/2026 06:10:48 pm,251.500,23.9
03/18/2026 06:10:49 pm,252.000,23.9
03/18/2026 06:10:49 pm,252.500,23.9
03/18/2026 06:10:50 pm,253.000,23.9
03/18/2026 06:10:50 pm,253.500,23.9
